time,temperature,co2,iaq,deviceId
2022-11-08 00:09:07+11:00,24.717634201049805,1077.24169921875,182.0,B84C4503F361D64A
2022-11-08 00:09:18+11:00,24.744421005249023,1043.39794921875,174.0,E7184ABA7A055FD1
2022-11-08 00:09:25+11:00,23.91379165649414,1065.19287109375,179.0,7BB92D02D696C5C5
2022-11-08 00:09:55+11:00,24.145017623901367,649.8250732421875,78.0,99DD33EFB7990A71
2022-11-08 00:09:57+11:00,23.618152618408203,1144.3795166015625,196.0,1DA36D3BE34D559A
2022-11-08 00:10:08+11:00,24.715087890625,1075.0460205078125,181.0,B84C4503F361D64A
2022-11-08 00:10:18+11:00,24.741905212402344,1046.6822509765625,175.0,E7184ABA7A055FD1
2022-11-08 00:10:25+11:00,23.911251068115234,1058.2440185546875,177.0,7BB92D02D696C5C5
2022-11-08 00:10:55+11:00,24.142492294311523,648.6677856445312,77.0,99DD33EFB7990A71
2022-11-08 00:10:57+11:00,23.623233795166016,1146.3389892578125,196.0,1DA36D3BE34D559A
2022-11-08 00:11:07+11:00,24.717634201049805,1072.4036865234375,181.0,B84C4503F361D64A
